Nonner Thermostat, End,2017-06-19 08:30:27.700759
Nonner Thermostat, Startup,2017-06-19 08:35:42.118908
Nonner Thermostat, End,2017-06-19 08:35:43.288378
Nonner Thermostat, Startup,2017-06-19 08:40:59.833565
Nonner Thermostat, End,2017-06-19 08:41:01.036256
Nonner Thermostat, Startup,2017-06-19 08:46:12.297396
Nonner Thermostat, End,2017-06-19 08:46:15.756362
Nonner Thermostat, Startup,2017-06-19 08:51:15.767037
Nonner Thermostat, End,2017-06-19 08:51:16.960619
Nonner Thermostat, Startup,2017-06-19 08:53:34.539308
Nonner Thermostat, End,2017-06-19 08:53:35.787133
Nonner Thermostat, Startup,2017-06-19 10:03:40.360381
Nonner Thermostat, End,2017-06-19 10:03:41.534881
Nonner Thermostat, Startup,2017-06-19 10:08:50.403969
Nonner Thermostat, End,2017-06-19 10:08:51.614931
Nonner Thermostat, Startup,2017-06-19 10:14:05.250736
Nonner Thermostat, End,2017-06-19 10:14:06.442619
Nonner Thermostat, Startup,2017-06-19 10:19:14.634330
Nonner Thermostat, End,2017-06-19 10:19:15.820641
Nonner Thermostat, Startup,2017-06-19 10:24:29.696195
Nonner Thermostat, End,2017-06-19 10:24:30.862338
Nonner Thermostat, Startup,2017-06-19 10:29:38.433456
Nonner Thermostat, End,2017-06-19 10:29:39.621606
Nonner Thermostat, Startup,2017-06-19 10:34:52.640262
Nonner Thermostat, End,2017-06-19 10:34:53.788919
Nonner Thermostat, Startup,2017-06-19 10:40:02.151917
Nonner Thermostat, End,2017-06-19 10:40:03.352779
Nonner Thermostat, Startup,2017-06-19 10:45:15.882329
Nonner Thermostat, End,2017-06-19 10:45:17.716198
Nonner Thermostat, Startup,2017-06-19 10:50:35.551806
Nonner Thermostat, End,2017-06-19 10:50:37.353059
Nonner Thermostat, Startup,2017-06-19 10:55:49.600135
Nonner Thermostat, End,2017-06-19 10:55:50.777259
Nonner Thermostat, Startup,2017-06-19 11:01:10.045388
Nonner Thermostat, End,2017-06-19 11:01:11.601153
Nonner Thermostat, Startup,2017-06-19 11:06:24.373998
Nonner Thermostat, End,2017-06-19 11:06:43.244804
Nonner Thermostat, Startup,2017-06-19 11:11:59.095633
Nonner Thermostat, End,2017-06-19 11:12:00.332248
Nonner Thermostat,Start,2017-06-21 20:42:56.786143
Nonner Thermostat,End,2017-06-21 20:42:58.988549
Nonner Thermostat,Start,2017-06-21 21:03:41.722692
Nonner Thermostat,End,2017-06-21 21:03:45.936913
Nonner Thermostat,Start,2017-06-21 21:04:00.836194
Nonner Thermostat,End,2017-06-21 21:04:03.305914
Nonner Thermostat,Start,2017-06-21 21:09:17.659010
Nonner Thermostat,End,2017-06-21 21:09:20.349320
Nonner Thermostat,Start,2017-06-21 21:14:34.722326
Nonner Thermostat,End,2017-06-21 21:14:37.208342
Nonner Thermostat,Start,2017-06-21 21:19:46.473632
Nonner Thermostat,End,2017-06-21 21:19:48.770029
Nonner Thermostat,Start,2017-06-21 21:25:02.828735
Nonner Thermostat,End,2017-06-21 21:25:04.350092
Nonner Thermostat,Start,2017-06-21 21:30:23.632696
Nonner Thermostat,End,2017-06-21 21:30:25.336993
Nonner Thermostat,Start,2017-06-21 21:35:39.628112
Nonner Thermostat,End,2017-06-21 21:35:42.512390
Nonner Thermostat,Start,2017-06-21 21:39:30.653532
Nonner Thermostat,End,2017-06-21 21:39:33.687859
Nonner Thermostat,Start,2017-06-21 21:39:42.687949
Nonner Thermostat,End,2017-06-21 21:39:46.529265
Nonner Thermostat,Start,2017-06-21 21:45:00.423576
Nonner Thermostat,End,2017-06-21 21:45:02.283073
Nonner Thermostat,Start,2017-06-21 21:50:21.348122
Nonner Thermostat,End,2017-06-21 21:50:23.528663
Nonner Thermostat,Start,2017-06-21 21:55:40.314278
Nonner Thermostat,End,2017-06-21 21:55:46.508367
Nonner Thermostat,Start,2017-06-21 22:01:04.994640
Nonner Thermostat,End,2017-06-21 22:01:06.939326
Nonner Thermostat,Start,2017-06-21 22:06:20.455433
Nonner Thermostat,End,2017-06-21 22:06:22.102117
Nonner Thermostat,Start,2017-06-21 22:11:40.845561
Nonner Thermostat,End,2017-06-21 22:11:43.016877
Nonner Thermostat,Start,2017-06-21 22:16:56.366142
Nonner Thermostat,End,2017-06-21 22:17:01.429189
Nonner Thermostat,Start,2017-06-21 22:22:18.155321
Nonner Thermostat,End,2017-06-21 22:22:20.773468
Nonner Thermostat,Start,2017-06-22 08:38:24.625654
Nonner Thermostat,End,2017-06-22 08:38:29.718643
Nonner Thermostat,Start,2017-06-22 08:39:18.784629
Nonner Thermostat,End,2017-06-22 08:39:21.043913
Nonner Thermostat,Start,2017-06-22 08:44:35.516631
Nonner Thermostat,End,2017-06-22 08:44:37.252030
Nonner Thermostat,Start,2017-06-22 08:49:45.848819
Nonner Thermostat,End,2017-06-22 08:49:47.368018
Nonner Thermostat,Start,2017-06-22 09:47:02.094413
Nonner Thermostat,End,2017-06-22 09:47:03.404311
Nonner Thermostat,Start,2017-06-22 09:52:41.694503
Nonner Thermostat,End,2017-06-22 09:52:43.222675
Nonner Thermostat,Start,2017-06-22 09:58:25.008953
Nonner Thermostat,End,2017-06-22 09:58:26.398223
Nonner Thermostat,Start,2017-06-22 10:04:02.119494
Nonner Thermostat,End,2017-06-22 10:04:03.519299
Nonner Thermostat,Start,2017-06-22 10:09:42.073997
Nonner Thermostat,End,2017-06-22 10:09:43.420491
Nonner Thermostat,Start,2017-06-22 10:15:15.665948
Nonner Thermostat,End,2017-06-22 10:15:17.073628
Nonner Thermostat,Start,2017-06-22 10:21:01.511765
Nonner Thermostat,End,2017-06-22 10:21:02.839864
Nonner Thermostat,Start,2017-06-22 10:26:51.011443
Nonner Thermostat,End,2017-06-22 10:26:52.305467
Nonner Thermostat,Start,2017-06-22 10:32:33.366664
Nonner Thermostat,End,2017-06-22 10:32:35.221312
Nonner Thermostat,Start,2017-06-22 10:38:19.669837
Nonner Thermostat,End,2017-06-22 10:38:21.240630
Nonner Thermostat,Start,2017-06-22 10:43:57.236258
Nonner Thermostat,End,2017-06-22 10:44:00.606938
Nonner Thermostat,Start,2017-06-22 10:49:41.245213
Nonner Thermostat,End,2017-06-22 10:49:42.633316
Nonner Thermostat,Start,2017-06-22 10:55:14.716300
Nonner Thermostat,End,2017-06-22 10:55:18.424064
Nonner Thermostat,Start,2017-06-22 10:59:54.400915
Nonner Thermostat,End,2017-06-22 10:59:58.963599
Nonner Thermostat,Start,2017-06-22 11:10:28.488430
Nonner Thermostat,End,2017-06-22 11:10:29.792645
Nonner Thermostat,Start,2017-06-22 11:12:06.772155
Nonner Thermostat,End,2017-06-22 11:12:08.043233
Nonner Thermostat,Start,2017-06-22 11:12:59.838092
Nonner Thermostat,End,2017-06-22 11:13:01.188362
Nonner Thermostat,Start,2017-06-22 11:13:48.655978
Nonner Thermostat,End,2017-06-22 11:13:50.951420
Nonner Thermostat,Start,2017-06-22 11:14:36.337687
Nonner Thermostat,End,2017-06-22 11:14:37.657652
Nonner Thermostat,Start,2017-06-22 11:15:22.500035
Nonner Thermostat,End,2017-06-22 11:15:23.962510
Nonner Thermostat,Start,2017-06-22 11:16:06.093248
Nonner Thermostat,End,2017-06-22 11:16:07.379479
Nonner Thermostat,Start,2017-06-22 11:16:48.366397
Nonner Thermostat,End,2017-06-22 11:16:49.822763
Nonner Thermostat,Start,2017-06-22 11:17:27.469581
Nonner Thermostat,End,2017-06-22 11:17:28.749216
Nonner Thermostat,Start,2017-06-22 11:18:03.771351
Nonner Thermostat,End,2017-06-22 11:18:05.179624
Nonner Thermostat,Start,2017-06-22 11:18:43.375792
Nonner Thermostat,End,2017-06-22 11:18:44.943015
Nonner Thermostat,Start,2017-06-22 11:21:25.666965
Nonner Thermostat,End,2017-06-22 11:21:27.156876
Nonner Thermostat,Start,2017-06-22 11:24:16.476133
Nonner Thermostat,End,2017-06-22 11:24:21.861751
Nonner Thermostat,Start,2017-06-22 11:27:06.983379
Nonner Thermostat,End,2017-06-22 11:27:08.254566
Nonner Thermostat,Start,2017-06-22 11:29:12.885635
Nonner Thermostat,Start,2017-06-22 11:30:48.019347
Nonner Thermostat,Start,2017-06-22 11:32:52.528685
Nonner Thermostat,End,2017-06-22 11:32:54.361410
Nonner Thermostat,Start,2017-06-22 17:46:29.128191
Nonner Thermostat,End,2017-06-22 17:46:30.927200
Nonner Thermostat,Start,2017-06-22 17:46:30.931176
Nonner Thermostat,End,2017-06-22 17:46:32.219194
Nonner Thermostat,Start,2017-06-22 17:46:32.242255
Nonner Thermostat,End,2017-06-22 17:46:34.465596
Nonner Thermostat,Start,2017-06-22 17:46:34.469107
Nonner Thermostat,Start,2017-06-22 18:09:33.567017
Nonner Thermostat,End,2017-06-22 18:09:35.247067
Nonner Thermostat,Start,2017-06-22 18:09:35.247067
Nonner Thermostat,End,2017-06-22 18:09:36.836661
Nonner Thermostat,Start,2017-06-22 18:09:36.837629
Nonner Thermostat,End,2017-06-22 18:09:38.437079
Nonner Thermostat,Start,2017-06-22 18:09:38.437079
Nonner Thermostat,End,2017-06-22 18:09:39.945274
Nonner Thermostat,Start,2017-06-22 18:09:39.946279
Nonner Thermostat,End,2017-06-22 18:09:41.780879
Nonner Thermostat,Start,2017-06-22 18:09:41.780879
Nonner Thermostat,End,2017-06-22 18:09:43.914633
Nonner Thermostat,Start,2017-06-22 18:09:43.915101
